0.01 1.9996
0.010401 2.7723
0.0108181 2.56266
0.0112519 2.36887
0.0117031 3.64882
0.0121724 6.7424
0.0126605 1.87107
0.0131682 4.6099
0.0136962 3.19661
0.0142454 2.95488
0.0148167 2.27641
0.0154108 1.26281
0.0160288 3.11129
0.0166716 2.51676
0.0173401 1.66208
0.0180354 2.76439
0.0187586 4.53965
0.0195109 2.3621
0.0202932 2.66816
0.021107 3.36191
0.0219534 2.48689
0.0228337 2.87267
0.0237493 2.12499
0.0247017 4.25
0.0256922 2.87292
0.0267225 3.77082
0.0277941 4.51483
0.0289086 2.74583
0.0300678 3.1984
0.0312736 4.07347
0.0325276 2.16882
0.033832 3.56734
0.0351886 3.69786
0.0365997 3.71397
0.0380673 2.8177
0.0395938 2.98398
0.0411816 3.28355
0.0428329 4.0036
0.0445505 3.00491
0.046337 3.32919
0.0481951 3.24709
0.0501277 3.31482
0.0521379 3.13647
0.0542286 3.3665
0.0564031 3.29664
0.0586649 3.04734
0.0610174 2.8169
0.0634642 3.28238
0.0660091 4.07886
0.068656 3.01097
0.0714091 3.14444
0.0742726 2.80136
0.077251 3.21997
0.0803487 2.97647
0.0835707 3.38118
0.0869219 2.77179
0.0904075 2.76092
0.0940328 2.939
0.0978035 3.00285
0.101725 3.25491
0.105805 3.05859
0.110047 3.21637
0.11446 2.98016
0.11905 3.05786
0.123824 3.06278
0.128789 2.74408
0.133954 3.23616
0.139325 3.05453
0.144912 2.87753
0.150723 2.92986
0.156767 2.75702
0.163054 2.75252
0.169592 2.9554
0.176393 2.80736
0.183466 2.69518
0.190823 2.78229
0.198475 2.73838
0.206434 2.68345
0.214712 2.56932
0.223322 2.68395
0.232277 2.64208
0.241591 2.58649
0.251279 2.52639
0.261355 2.51302
0.271836 2.42567
0.282736 2.36231
0.294074 2.25823
0.305866 2.19907
0.318131 2.15146
0.330889 2.05623
0.344157 1.95454
0.357958 1.87132
0.372312 1.76969
0.387242 1.65989
0.40277 1.53987
0.418921 1.40943
0.43572 1.26888
0.453192 1.11159
0.471365 0.948027
0.490267 0.781322
0.509926 0.598987
0.530374 0.588172
0.551642 0.581439
0.573763 0.588545
0.596771 0.591968
0.620702 0.605518
0.645592 0.587517
0.67148 0.560261
0.698406 0.512271
0.726412 0.492663
0.755541 0.559453
0.785839 0.650271
0.817351 0.734183
0.850126 0.765177
0.884216 0.741948
0.919674 0.737631
0.956552 0.643676
0.99491 0.488847
1.03481 0.378087
1.0763 0.268028
1.11946 0.13907
1.16435 0.179587
1.21104 0.310456
1.2596 0.434613
1.31011 0.517547
1.36265 0.515689
1.41729 0.426044
1.47413 0.331555
1.53324 0.207217
1.59472 0.13125
1.65867 0.212782
1.72518 0.29032
1.79436 0.273398
1.86632 0.31137
1.94115 0.328807
2.01899 0.224776
2.09996 0.121626
2.18416 0.146792
2.27175 0.205233
2.36285 0.310024
2.4576 0.253461
2.55615 0.0708545
2.65865 0.129776
2.76526 0.203329
2.87615 0.211431
2.99148 0.152159
3.11144 0.11637
3.23621 0.11602
3.36598 0.187849
3.50095 0.144512
3.64134 0.0432781
3.78736 0.163947
3.93923 0.144651
4.09719 0.0675669
4.26149 0.104852
4.43238 0.154871
4.61012 0.0476743
4.79498 0.115174
4.98726 0.0849269
5.18725 0.0750912
5.39526 0.102422
5.61161 0.0493473
5.83663 0.0995176
6.07068 0.0292182
6.31411 0.0975477
6.56731 0.0426004
6.83066 0.0790093
7.10457 0.0338414
7.38946 0.0925357
7.68578 0.0501781
7.99398 0.0712296
8.31453 0.0685967
8.64795 0.0342836
8.99473 0.0482387
9.35542 0.067363
9.73057 0.0430228
10.1208 0.0251136
10.5266 0.040374
10.9487 0.0579846
11.3878 0.0516924
11.8444 0.0550811
12.3194 0.0526485
12.8134 0.0374055
13.3272 0.0498817
13.8616 0.0430305
14.4175 0.0479428
14.9956 0.0291783
15.5969 0.0162011
16.2224 0.0295819
16.8729 0.0436272
17.5495 0.0206714
18.2532 0.0295976
18.9852 0.031019
19.7465 0.0248491
20.5383 0.0149549
21.3619 0.028409
22.2185 0.0189698
23.1095 0.00806895
24.0362 0.0137543
25 0.0210379
